"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024233","2007-02-19","16.11"," 2121"," 1953","0.74",,,,"46","41",,"  190","  220","0.0","25.1","36.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-02-20","16.55"," 0415"," 0415","0.25",,,,"44","36",,"  210","  220","0.0","25.9","34.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-02-21","8.05"," 0304"," 2127","0.05",,,,"50","34",,"  200","  180","0.0","16.1","19.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-02-22","6.71"," 0014"," 0034","0.13",,,,"48","37",,"  140","  150","0.0","15.0","17.0","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-02-23","12.53"," 1623"," 1623","0.01",,,,"44","35",,"  210","  210","0.0","21.9","23.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-02-24","10.07"," 1441"," 1437","0.36",,,,"44","36",,"  130","  120","0.0","15.0","19.9","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-02-25","8.95"," 2243"," 2236","0.20",,,,"45","39",,"  200","  190","0.0","21.9","25.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-02-26","9.62"," 0735"," 0734","0.11",,,,"47","34",,"  190","  190","0.0","21.0","23.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-02-27","6.26"," 1522"," 1521","0.15",,,,"42","31",,"  360","  360","0.0","16.1","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-02-28","12.53"," 1517"," 1516","0.04",,,,"41","32",,"  230","  230","0.0","23.9","30.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2007-03-01","6.49"," 0219"," 0302","0.00",,,,"41","31",,"  250","  230","0.0","15.0","19.9",,,,,,,,,,,,,,,,"    1",,,,,
"USW00024233","2007-03-02","10.07"," 1458"," 1453","0.23",,,,"43","32",,"  110","  120","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2007-03-03","6.04"," 0020"," 0019","0.05",,,,"52","41",,"  120","  130","0.0","14.1","17.0","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-04","4.92"," 2144"," 2100","0.00",,,,"55","41",,"  120","  120","0.0","13.0","15.0","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024233","2007-03-05","4.92"," 0327"," 0323","0.06",,,,"59","46",,"  100","  100","0.0","14.1","16.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-03-06","6.71"," 1507"," 1507","0.00",,,,"68","41",,"  260","  270","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-03-07","9.40"," 2322"," 1527","0.20",,,,"54","41",,"  250","  230","0.0","17.0","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-08","12.08"," 0247"," 1324","0.20",,,,"50","42",,"  200","  200","0.0","21.9","25.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-09","5.82"," 2144"," 2109","0.06",,,,"53","43",,"  150","  140","0.0","10.1","15.0","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-03-10","7.16"," 1344"," 1344","0.36",,,,"57","47",,"  220","  220","0.0","15.0","17.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-11","15.21"," 1816"," 1815","0.74",,,,"59","50",,"  220","  230","0.0","28.0","33.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-12","13.42"," 0637"," 0636","0.10",,,,"53","41",,"  220","  220","0.0","23.9","30.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-13","11.86"," 2203"," 2202","0.01",,,,"49","36",,"  230","  230","0.0","21.9","28.0","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-03-14","7.83"," 0415"," 0415","0.00",,,,"48","37",,"  220","  230","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-03-15","2.68"," 2145"," 2145","0.01",,,,"47","34",,"  120","  110","0.0","8.9","10.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-03-16","7.16"," 1238"," 1058","0.00",,,,"66","42",,"  220","  210","0.0","15.0","17.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-03-17","7.61"," 1931"," 1805","0.11",,,,"52","47",,"  230","  210","0.0","16.1","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-18","6.04"," 1320"," 1152","0.02",,,,"61","48",,"  240","  200","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-19","9.84"," 2235"," 2235","0.33",,,,"51","45",,"  190","  200","0.0","17.9","23.0","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-03-20","13.65"," 1145"," 0654","0.10",,,,"50","36",,"  210","  220","0.0","23.0","30.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-21","8.95"," 2346"," 1438","0.00",,,,"51","32",,"  210","  230","0.0","16.1","21.0",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2007-03-22","12.75"," 0146"," 0110","0.07",,,,"51","44",,"  210","  210","0.0","21.9","25.9",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2007-03-23","9.62"," 2018"," 1802","0.17",,,,"52","46",,"  210","  210","0.0","17.9","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-24","12.08"," 0813"," 1435","0.91",,,,"53","45",,"  220","  230","0.0","17.9","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-25","8.50"," 1340"," 1317","0.01",,,,"54","41",,"  230","  210","0.0","21.0","25.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-26","8.05"," 1838"," 1838","0.05",,,,"59","36",,"  260","  270","0.0","16.1","19.9","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-03-27","8.95"," 0313"," 0249","0.29",,,,"50","39",,"  220","  190","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-28","5.14"," 0342"," 0341","0.00",,,,"54","37",,"  150","  160","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-03-29","3.36"," 0459"," 2049","0.00",,,,"63","37",,"  130","   80","0.0","8.9","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-03-30","6.26"," 1159"," 1124","0.16",,,,"53","44",,"  220","  200","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-03-31","7.61"," 1012"," 1011","0.18",,,,"50","41",,"   10","   10","0.0","16.1","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-04-01","12.08"," 1507"," 1510","0.00",,,,"47","34",,"  240","  250","0.0","21.9","25.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-02","8.50"," 0312"," 0231","0.00",,,,"50","36",,"  240","  220","0.0","17.0","23.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-03","8.72"," 1700"," 1700","0.00",,,,"56","34",,"  340","  340","0.0","17.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-04-04","4.92"," 1013"," 1733","0.00",,,,"60","44",,"  130","   40","0.0","10.1","12.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-05","5.82"," 2036"," 1954","0.00",,,,"71","44",,"   80","  110","0.0","13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-04-06","6.04"," 0359"," 0358","0.00",,,,"78","51",,"  110","  120","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-04-07","5.82"," 2352"," 2348","0.03",,,,"63","50",,"  220","  220","0.0","17.0","21.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2007-04-08","8.50"," 0013"," 0013","0.10",,,,"61","46",,"  210","  220","0.0","17.9","23.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-09","16.11"," 1244"," 1243","0.08",,,,"52","42",,"  240","  240","0.0","29.1","36.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-04-10","9.84"," 1237"," 1246","0.00",,,,"54","41",,"  240","  260","0.0","23.9","25.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-11","8.05"," 2116"," 1250","0.00",,,,"61","37",,"  210","  330","0.0","16.1","19.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-12","8.95"," 1645"," 1644","0.00",,,,"52","43",,"  210","  210","0.0","16.1","19.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-13","6.49"," 2022"," 2021","0.09",,,,"53","42",,"  130","  130","0.0","17.9","23.0","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-14","10.74"," 1507"," 1738","0.01",,,,"56","43",,"  220","  250","0.0","21.0","23.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-15","4.70"," 1413"," 1613","0.00",,,,"57","39",,"  310","  290","0.0","12.1","15.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-16","10.74"," 1724"," 1707","0.04",,,,"53","42",,"  230","  220","0.0","21.9","25.9","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-17","10.07"," 0554"," 0554","0.05",,,,"55","41",,"  190","  190","0.0","17.0","19.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-18","6.93"," 1436"," 1435","0.01",,,,"55","41",,"  300","  300","0.0","19.9","25.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-19","7.61"," 2332"," 2306","0.00",,,,"58","37",,"   50","   30","0.0","14.1","17.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2007-04-20","4.47"," 2051"," 1304","0.00",,,,"58","36",,"   30","  290","0.0","10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-04-21","5.59"," 2350"," 2353","0.09",,,,"62","41",,"  220","  230","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-04-22","5.82"," 0019"," 0019","0.00",,,,"61","44",,"  230","  230","0.0","14.1","17.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-23","6.26"," 2359"," 2356","0.00",,,,"65","43",,"  250","  240","0.0","13.0","15.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024233","2007-04-24","7.61"," 1652"," 1653","0.10",,,,"58","47",,"  230","  250","0.0","16.1","21.0","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-25","10.74"," 1433"," 1417","0.00",,,,"56","44",,"  220","  220","0.0","17.0","21.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-26","9.62"," 1503"," 1459","0.00",,,,"59","48",,"  250","  240","0.0","17.0","21.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-04-27","8.95"," 1322"," 1257","0.00",,,,"62","50",,"  220","  220","0.0","17.0","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-04-28","10.51"," 0326"," 0319","0.00",,,,"62","47",,"   40","   50","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-04-29","7.83"," 2059"," 2049","0.00",,,,"64","46",,"   20","   30","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-04-30","6.93"," 1150"," 1149","0.09",,,,"62","43",,"  320","  320","0.0","13.0","15.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-01","5.14"," 1945"," 1955","0.05",,,,"58","43",,"   40","   40","0.0","12.1","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-05-02","9.62"," 1438"," 1437","0.31",,,,"57","42",,"  240","  250","0.0","25.9","32.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-05-03","9.62"," 1354"," 1401","0.01",,,,"57","41",,"  250","  250","0.0","23.9","28.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-04","6.49"," 1626"," 1625","0.14",,,,"58","44",,"  270","  260","0.0","16.1","19.9","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-05","7.83"," 1229"," 1229","0.00",,,,"57","41",,"  240","  240","0.0","15.0","17.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-06","6.04"," 1230"," 1229","0.00",,,,"58","47",,"  220","  220","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2007-05-07","4.25"," 1511"," 1535","0.00",,,,"73","51",,"  200","  230","0.0","10.1","13.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024233","2007-05-08","10.51"," 1821"," 1820","0.00",,,,"73","49",,"   40","   50","0.0","23.9","28.0","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2007-05-09","9.40"," 1205"," 1738","0.00",,,,"64","46",,"  300","  350","0.0","17.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-10","7.16"," 0018"," 2354","0.00",,,,"68","44",,"   40","   50","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-11","9.62"," 1607"," 2009","0.00",,,,"65","45",,"  360","   40","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-12","10.29"," 2036"," 2022","0.00",,,,"63","47",,"  230","  220","0.0","21.9","28.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-13","10.51"," 0308"," 0233","0.00",,,,"60","46",,"  180","  190","0.0","17.0","21.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-14","11.63"," 1758"," 1019","0.00",,,,"69","43",,"  340","  340","0.0","15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-15","9.17"," 1951"," 2111","0.00",,,,"85","49",,"  220","  230","0.0","17.9","21.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-16","9.17"," 2048"," 0932","0.00",,,,"65","46",,"   20","  230","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-17","5.82"," 2343"," 2354","0.00",,,,"66","47",,"   40","   40","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-18","5.82"," 1728"," 1619","0.01",,,,"71","48",,"  230","  250","0.0","21.0","25.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-19","10.07"," 1421"," 0915","0.03",,,,"60","49",,"  220","  210","0.0","21.0","25.9","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-05-20","6.93"," 1625"," 1624","0.56",,,,"55","45",,"  270","  270","0.0","15.0","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-05-21","5.82"," 2248"," 1406","0.31",,,,"60","45",,"  150","  190","0.0","12.1","21.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00024233","2007-05-22","2.46"," 2208"," 2207","0.00",,,,"63","47",,"   30","   20","0.0","8.1","10.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-23","3.80"," 2327"," 2322","0.00",,,,"68","46",,"   30","   30","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-24","7.38"," 1539"," 1253","0.00",,,,"72","49",,"  350","  330","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-25","3.58"," 1552"," 1609","0.00",,,,"75","50",,"  230","  260","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-26","6.93"," 2143"," 0922","0.00",,,,"67","51",,"   30","  240","0.0","13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-27","7.83"," 1428"," 1358","0.04",,,,"57","47",,"  220","  210","0.0","17.9","25.1","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00024233","2007-05-28","7.38"," 2352"," 1658","0.00",,,,"64","46",,"   40","  320","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-29","8.95"," 1659"," 1501","0.00",,,,"81","47",,"  340","   10","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-30","4.92"," 1746"," 1743","0.00",,,,"87","55",,"  330","  330","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-05-31","6.04"," 2036"," 1933","0.00",,,,"82","53",,"   30","   20","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-01","6.93"," 2157"," 2200","0.00",,,,"79","52",,"   30","   40","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-02","6.71"," 2143"," 1323","0.00",,,,"81","54",,"  360","  340","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-03","6.49"," 1801"," 1801","0.00",,,,"84","56",,"  240","  250","0.0","19.9","23.9",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-06-04","7.61"," 0616"," 0608","0.06",,,,"69","55",,"  210","  220","0.0","16.1","21.9","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00024233","2007-06-05","9.17"," 1417"," 1416","0.04",,,,"63","51",,"  340","  340","0.0","21.0","25.1","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-06-06","8.72"," 1611"," 1610","0.01",,,,"63","48",,"   30","   30","0.0","17.9","23.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2007-06-07","4.92"," 2359"," 2357","0.00",,,,"63","50",,"   30","   30","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-08","7.83"," 0150"," 0150","0.00",,,,"69","50",,"   30","   30","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-09","3.80"," 2337"," 2335","0.28",,,,"58","53",,"  230","  230","0.0","13.0","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-06-10","11.86"," 1513"," 1512","0.00",,,,"64","51",,"  240","  240","0.0","21.9","29.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-06-11","9.62"," 1517"," 1517","0.00",,,,"62","49",,"  200","  200","0.0","17.9","21.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2007-06-12","4.25"," 1303"," 1258","0.00",,,,"70","46",,"  250","  270","0.0","12.1","16.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-06-13","11.18"," 1045"," 1138","0.01",,,,"66","51",,"  210","  220","0.0","21.9","30.0","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2007-06-14","7.16"," 1646"," 1645","0.00",,,,"67","51",,"  310","  300","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-15","4.25"," 0223"," 0222","0.15",,,,"67","51",,"   20","   20","0.0","14.1","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-06-16","11.41"," 2127"," 2211","0.00",,,,"67","51",,"  220","  220","0.0","17.9","23.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-06-17","10.29"," 0733"," 0455","0.01",,,,"58","52",,"  220","  200","0.0","16.1","23.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-06-18","6.71"," 0611"," 0610","0.00",,,,"65","49",,"  200","  200","0.0","13.0","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2007-06-19","2.91"," 1411"," 1410","0.00",,,,"76","48",,"  210","  210","0.0","8.9","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-20","5.14"," 2124"," 2130","0.00",,,,"81","50",,"  220","  220","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-21","8.05"," 0003"," 0002","0.00",,,,"75","56",,"  200","  200","0.0","16.1","21.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00024233","2007-06-22","9.17"," 0158"," 0158","0.00",,,,"68","54",,"  220","  220","0.0","16.1","21.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-06-23","8.05"," 1550"," 1549","0.00",,,,"70","52",,"  240","  250","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-24","8.72"," 1623"," 1623","0.38",,,,"59","49",,"  230","  250","0.0","17.9","23.9","    1",,,"    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-06-25","7.61"," 2331"," 1449","0.00",,,,"69","47",,"   30","  270","0.0","13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-26","7.38"," 1632"," 1628","0.00",,,,"82","51",,"  330","  330","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-27","4.92"," 1308"," 1308","0.00",,,,"74","53",,"  240","  240","0.0","10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-06-28","4.47"," 2325"," 2341","0.30",,,,"70","57",,"  230","  240","0.0","12.1","14.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-06-29","7.38"," 1503"," 1119","0.10",,,,"67","52",,"  150","  240","0.0","17.0","21.9","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-06-30","6.93"," 1916"," 1928","0.00",,,,"73","51",,"  350","  360","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-01","4.92"," 2314"," 0908","0.00",,,,"75","54",,"  210","  270","0.0","13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-02","7.16"," 1347"," 1347","0.00",,,,"79","57",,"  230","  220","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-03","6.49"," 1923"," 1344","0.00",,,,"81","58",,"  340","  240","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-04","8.95"," 2123"," 2324","0.00",,,,"84","61",,"   20","   30","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-05","11.41"," 1425"," 1442","0.00",,,,"81","59",,"  360","   10","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-06","8.50"," 2306"," 2214","0.00",,,,"81","60",,"   40","   30","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-07","5.82"," 2245"," 1722","0.00",,,,"78","54",,"  210","  220","0.0","12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-08","7.83"," 1830"," 2125","0.00",,,,"76","54",,"  340","   10","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-09","11.86"," 1749"," 1810","0.00",,,,"78","58",,"   30","   30","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-10","12.08"," 1451"," 1024","0.00",,,,"89","64",,"   10","   10","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-11","8.72"," 2335"," 2345","0.00",,,,"98","61",,"  220","  220","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-12","6.26"," 0049"," 0048","0.00",,,,"81","58",,"  210","  210","0.0","15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-13","4.70"," 0757"," 0756","0.01",,,,"78","60",,"  180","  190","0.0","15.0","19.9","    1",,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-07-14","3.58"," 2351"," 2353","0.00",,,,"86","58",,"  200","  200","0.0","10.1","13.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-07-15","8.05"," 1809"," 1621","0.00",,,,"81","63",,"  240","  250","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-16","3.80"," 1031"," 1406","0.00",,,,"81","61",,"  270","  230","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-17","3.13"," 1616"," 1617","0.04",,,,"71","58",,"  270","  280","0.0","8.9","10.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2007-07-18","7.38"," 2026"," 1742","0.29",,,,"67","59",,"  210","  230","0.0","13.0","17.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-07-19","4.70"," 1001"," 0939","0.05",,,,"72","57",,"  230","  240","0.0","15.0","19.9","    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024233","2007-07-20","4.70"," 1851"," 1851","0.45",,,,"67","59",,"  180","  190","0.0","15.0","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-07-21","5.59"," 1315"," 1314","0.29",,,,"74","60",,"  160","  160","0.0","12.1","15.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-07-22","4.25"," 0623"," 0020","0.28",,,,"71","63",,"  150","  220","0.0","10.1","15.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-07-23","7.16"," 2327"," 2210","0.03",,,,"70","59",,"   40","   40","0.0","17.0","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2007-07-24","10.07"," 0235"," 1451","0.00",,,,"72","57",,"   40","  330","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-25","6.93"," 1631"," 1450","0.00",,,,"78","55",,"  330","  360","0.0","14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2007-07-26","4.70"," 2323"," 1505","0.00",,,,"70","56",,"  210","  220","0.0","10.1","16.1","    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2007-07-27","5.37"," 1314"," 1143","0.00",,,,"78","56",,"  190","  240","0.0","10.1","17.9",,,,,,,,,,,,,,,,,,,,,
